title|category|lat|lng
望月城||36.2682761111|138.364775833
大広寺||34.8300555556|135.429194444
ブギリ県|adm1st|-0.25|33.75
久安寺 (池田市)||34.8600833333|135.444888889
神野寺 (君津市)||35.2547777778|139.963166667
スカイタワー41||38.1382527778|140.281677778
雑賀崎|landmark|34.190057|135.143469
石岡ショッピングセンターぱれっと||36.1945833333|140.29675
イグメニツァ||39.4833333333|20.2666666667
アレン・テレスコープ・アレイ|landmark|40.817|-121.47
ライプツィヒ・メッセ|landmark|51.3666666667|12.3666666667
新興駅 (大田広域市)|railwaystation|36.3195833333|127.448888889
岩手県立金ケ崎高等学校||39.2136666667|141.101388889
知多市立八幡中学校||34.9933472222|136.871425
東湖八坂神社||39.8974166667|139.963
横浜市立みなと赤十字病院||35.4363888889|139.663888889
イガンガ県|adm1st|0.7|33.4666666667
ミティリーニ||39.1|26.55
火除天満宮||35.00325|135.767222222
プロイェシュティ||44.94|26.03
奥中山高原スキー場||40.0848888889|141.189888889
新港駅 (嘉義県)|railwaystation|23.5543333333|120.346388889
フォクシャニ||45.7|27.1797222222
クルテア・デ・アルジェシュ||45.1391666667|24.6791666667
カムリ県|adm1st|1.0|33.1666666667
スィノプ||42.0333333333|35.15
岡山市立中央図書館||34.6452777778|133.928333333
フロリナ||40.7833333333|21.4
デヴァ||45.8780555556|22.9144444444
トゥルグ・ムレシュ||46.5497222222|24.5597222222
碓氷関所||36.3386111111|138.732222222
シゲトゥ・マルマツィエイ||47.9286111111|23.8925
ルゴジ||45.6861111111|21.9005555556
カリロ県|adm1st|1.01666666667|33.5
龍神宮||33.7876944444|135.396111111
Template:基礎情報 発電所/doc||37.0658333333|137.006111111
相模三川公園|park|35.4579166667|139.38125
西はりま医療専門学校||34.7587222222|134.391638889
宮川朝市||36.1405833333|137.259166667
ガストン (オレゴン州)||45.4363888889|-123.141388889
沖縄県総合運動公園||26.3088888889|127.823333333
岡山県総合グラウンド||34.6794527778|133.917875
還熊八幡神社||33.8590555556|132.76275
ゲルフ (オンタリオ州)||43.0|-33.0
守谷城址公園||35.9517861111|140.005325
ピアトラ・ネアムツ||46.9275|26.3708333333
ナムトゥンバ県|adm1st|0.833333333333|33.6666666667
押切川公園スポーツ広場|landmark|37.6565|139.8645
三埤駅|landmark|22.8326111111|120.27875
マユゲ県|adm1st|-0.25|33.5833333333
ヴェレビト山脈|mountain|44.5333333333|15.2333333333
ザリア||11.0666666667|7.7
マウントジーンズスキーリゾート那須||37.128|140.015083333
石川県立宝達高等学校||36.8244444444|136.760555556
穴水郵便局||37.2293055556|136.908361111
鹿西郵便局||36.9646111111|136.868694444
金丸郵便局||36.9443333333|136.836027778
押水郵便局||36.8257222222|136.757666667
富山北郵便局||36.7454166667|137.23675
細入郵便局||36.4718055556|137.238666667
オッツベルク||49.8261111111|8.9225
日本接着歯学会||35.7358|139.746569444
新庄二塚古墳||34.4872222222|135.700555556
ジンジャ県|adm1st|0.583333333333|33.2
守口市立橋波小学校||34.7318611111|135.575722222
仙波東照宮||35.9164444444|139.489305556
大塩八幡宮||35.8491111111|136.171138889
米沢郵便局||37.9206666667|140.115638889
本土神社||35.3391111111|137.128361111
公立陶生病院||35.2263888889|137.081944444
ロンドンの鉄道駅|city|51.511|-0.103
ロンドンの鉄道駅|city|51.51|-0.09
ロンドンの鉄道駅|city|51.507|-0.123
ロンドンの鉄道駅|city|51.516|-0.103
ロンドンの鉄道駅|city|51.528|-0.133
ロンドンの鉄道駅|city|51.511|-0.078
ロンドンの鉄道駅|city|51.532|-0.123
ロンドンの鉄道駅|city|51.518|-0.081
ロンドンの鉄道駅|city|51.505|-0.086
ロンドンの鉄道駅|city|51.522|-0.163
ロンドンの鉄道駅|city|51.518|-0.088
ロンドンの鉄道駅|city|51.525|-0.087
ロンドンの鉄道駅|city|51.517|-0.177
ロンドンの鉄道駅|city|51.53|-0.125
ロンドンの鉄道駅|city|51.485|-0.122
ロンドンの鉄道駅|city|51.496|-0.144
ロンドンの鉄道駅|city|51.503|-0.113
ロンドンの鉄道駅|city|51.504|-0.11
魚沼神社||37.305|138.787722222
船岡山 (新潟県小千谷市)|mountain|37.3039444444|138.795305556
大泉寺 (高島市)||35.349835|136.039258889
キングシティ (オレゴン州)||45.4011111111|-122.803055556
ゲッレールト温泉|landmark|47.4837083333|19.0509722222
埼玉県立坂戸高等学校||35.9821666667|139.401327778
登渡神社||35.6123055556|140.106277778
日置神社 (高島市)||35.4325|136.009833333
阿志都弥神社・行過天満宮||35.4066666667|136.025777778
邇々杵神社||35.3501944444|135.924694444
大荒比古神社・鞆結神社||35.48975|136.061361111
日吉神社 (高島市勝野)||35.2921944444|136.004694444
飛騨東照宮||36.1342777778|137.243555556
平湯神社||36.1921388889|137.554694444
オリンピア (ロンドン)|landmark|51.4963888889|-0.209722222222
名島本線料金所||34.6468555556|135.595730556
羽森神社||37.3721111111|138.565805556
名古屋港海づり公園||34.9866722222|136.837125
イベリアン山|mountain|43.1|40.8
ラスケンドル|mountain|42.8308333333|41.7183333333
アゲプスタ山|mountain|43.5483333333|40.4805555556
ラミア (ギリシャ)||38.9|22.4333333333
ラマト・ガン・スタジアム|landmark|32.1002777778|34.8241666667
マーストリヒト・アーヘン空港||50.9158333333|5.77694444444
グラン・パレ|landmark|48.866161|2.312553
フローニンゲン・エールデ空港||53.125|6.58333333333
アピタ新潟亀田店||37.8721666667|139.088805556
アーメラント空港||53.4516666667|5.67722222222
ソーステルベルフ航空基地||52.1273055556|5.27619444444
香川県産業交流センター||34.2951111111|134.071694444
ブラザー記念病院||35.1183194444|136.92095
沼尻スキー場|landmark|37.6181388889|140.229388889
三菱名古屋病院||35.1365555556|136.906452778
春日神社 (徳島市)||34.0721944444|134.542611111
カシュテラ|city|43.55|16.3833333333
カシュテラ||43.55|16.3833333333
古川親水公園||35.6759444444|139.878527778
鴻八幡宮||34.4773611111|133.827888889
伊香具神社||35.5045|136.202111111
ローテンベルク||49.4991666667|8.91916666667
テルアビブ・セントラル・バスステーション|landmark|32.0558111111|34.7801611111
プティ・パレ||48.8661111111|2.31444444444
バース・アンド・ノース・イースト・サマセット||53.9583333333|-1.09666666667
成田山横浜別院延命院||35.4491666667|139.6275
サモシール島|isle|2.58333333333|98.8166666667
愛西市立立田中学校||35.1723638889|136.694377778
愛西市立佐屋中学校||35.1545888889|136.725775
広島市立井口中学校||34.3701666667|132.387138889
カユンガ県|adm1st|1.0|32.8666666667
遠藤周作文学館||32.8358333333|129.702777778
シーボルト記念館||32.7558333333|129.892222222
ルジチ||43.8166666667|16.25
ローリー・ダーラム国際空港||35.8777777778|-78.7875
フォルケル航空基地||51.6563888889|5.70861111111
還来神社||35.1604166667|135.866472222
小野神社 (大津市)||35.1533333333|135.92
佐久奈度神社||34.9114444444|135.912611111
高知市民図書館||33.55875|133.5305
高知市民図書館||33.55875|133.5305
オメテペ島|isle|11.5|-85.5833333333
野々宮神社 (堺市)||34.5323888889|135.496083333
愛西市立八開中学校||35.2199694444|136.699447222
愛西市立佐織中学校||35.1919694444|136.7422
愛西市立佐織西中学校||35.2059944444|136.718958333
中日病院||35.1761111111|136.902222222
京都市立石田小学校||34.9407222222|135.801027778
フレスポ国分||31.72175|130.756916667
ムコノ県|adm1st|-0.25|33.0
スルダン駅|railwaystation|3.02333333333|101.716111111
カジャン駅|railwaystation|2.98361111111|101.790555556
ラワン駅|railwaystation|3.31888888889|101.575277778
タンジュン・マリム駅|railwaystation|3.68444444444|101.518333333
山津照神社||35.3304722222|136.322611111
思子淵神社 (高島市安曇川町中野)||35.3524722222|135.976666667
白百合幼稚園||34.6984166667|135.694972222
トリニティ・カレッジ (ケンブリッジ大学)|landmark|52.2069444444|0.116944444444
愛西市立立田南部小学校||35.1524583333|136.696591667
愛西市立立田北部小学校||35.1811305556|136.695480556
神戸製菓専門学校||34.6999166667|135.193694444
小物忌神社||38.8991666667|139.941388889
チェレビチ (ヘルツェゴビナ＝ネレトヴァ県)||43.684|17.896
奈良市立平城小学校||34.7109722222|135.778138889
曹源寺 (豊明市)||35.0433886111|136.995007778
万松寺ビル||35.1591111111|136.905425
ベーアフェルデン||49.5669444444|8.97472222222
ゼンスバッハタール||49.5488888889|9.015
番所庭園||34.1905277778|135.140166667
雑賀埼灯台||34.1882777778|135.140944444
エンスヘーデ||52.219499|6.896716
聖神社 (秩父市)||36.0500833333|139.102583333
コモ・スクエア||35.0863888889|137.158055556
日本保健医療大学||36.0727222222|139.731166667
西目カントリーパークサッカー場||39.3438388889|140.002722222
南風原郵便局||26.1903055556|127.730277778
南風原郵便局||26.1924444444|127.728472222
豊田市立若園中学校||35.0146583333|137.088477778
豊田市立高橋中学校||35.0950138889|137.182977778
スケアガード岩体||68.1683|-31.7169
豊田市立下山中学校||35.0412166667|137.314022222
豊田市立猿投中学校||35.1571166667|137.162716667
豊田市立上郷中学校||35.0093|137.132919444
奈良市立西大寺北小学校||34.6993888889|135.773138889
奈良市立大柳生小学校||34.7126666667|135.933666667
カンパラ県|adm1st|0.316666666667|32.5666666667
藤田保健衛生大学病院||35.0705555556|137.000555556
アベオクタ||7.15083333333|3.34555555556
マイドゥグリ||11.8333333333|13.15
ソコト||13.0583333333|5.2375
奈良市立平城西小学校||34.7194722222|135.780861111
奈良市立東登美ヶ丘小学校||34.7204722222|135.756388889
奈良市立佐保台小学校||34.7100277778|135.816444444
豊田厚生病院||35.1202777778|137.134166667
白海・バルト海運河|river|62.8|34.8
ヘッセネック||49.565|9.06333333333
奈良市立飛鳥小学校||34.675|135.836277778
オグボモショ||8.13333333333|4.25
猿丸神社||34.8801388889|135.884166667
生駒市立生駒南中学校||34.66675|135.706
吉野町立吉野中学校||34.3960277778|135.873611111
中島お祭り資料館・お祭り伝承館||37.1288888889|136.8325
公立山城病院||34.7355555556|135.824166667
ニューヨーク・マーカンタイル取引所||40.7144444444|-74.0169444444
豊田市立小原中学校||35.2415194444|137.295988889
足助病院||35.13|137.305555556
豊田市立稲武中学校||35.2154611111|137.500338889
岩手県立杜陵高等学校奥州校||39.1374444444|141.136083333
豊田市立藤岡中学校||35.2014694444|137.218161111
豊田市立足助中学校||35.1342083333|137.319866667
東海道新幹線大阪運転所脱線事故|event|34.7698888889|135.564361111
東浦町立北部中学校||34.9847666667|136.962758333
久安寺 (高槻市)||34.8552777778|135.601361111
ラサ駅 (マレー鉄道)|railwaystation|3.5|101.634166667
バタン・カリ駅|railwaystation|3.46833333333|101.638055556
スレンダ駅|railwaystation|3.37583333333|101.614722222
江南市立古知野南小学校||35.3348472222|136.867030556
鴻池神社||34.79875|135.384361111
クアラ・クブ・バル駅|railwaystation|3.56138888889|101.631666667
山宮浅間神社||35.2658138889|138.638677778
日本口腔腫瘍学会||35.6741444444|139.796933333
生瀬皇太神社||34.8183055556|135.331083333
ナカソンゴラ県|adm1st|1.35833333333|32.4166666667
鉛練比古神社||35.5421944444|136.209194444
豊田市立旭中学校||35.2046722222|137.365280556
ダンガ・シティ・モール駅|railwaystation|1.47416666667|103.756111111
成田市立吾妻中学校||35.7798611111|140.287055556
成田市立玉造中学校||35.7896388889|140.286972222
成田市立久住中学校||35.834425|140.3415
スンガイ・ブロー駅|railwaystation|3.20638888889|101.580277778
クポン・セントラル駅|railwaystation|3.2|101.603888889
クポン駅|railwaystation|3.20277777778|101.6375
スガンブ駅|railwaystation|3.18638888889|101.664166667
ナント島|island|47.2041666667|-1.54722222222
プトラ駅|railwaystation|3.165|101.691388889
神戸市立本山第二小学校||34.7249444444|135.269805556
スプテ駅|railwaystation|3.11361111111|101.681388889
フラウエンフェルト||47.55|8.9
サラッ・スラタン駅|railwaystation|3.09833333333|101.704722222
芦屋市立山手中学校||34.7393888889|135.292805556
檜峠||35.3868888889|135.926194444
久須夜ヶ岳|mountain|35.5574444444|135.733722222
奈良リハビリテーション専門学校||34.6904444444|135.71125
豊田市立逢妻中学校||35.0851388889|137.124636111
日雲神社||34.9078888889|136.083361111
油日神社||34.8870277778|136.249722222
ルウェロ県|adm1st|0.8|32.6
白鳥神社 (東近江市種町)||35.1853333333|136.184861111
豊田市立朝日丘中学校||35.0782472222|137.145197222
豊田市立井郷中学校||35.130425|137.177027778
東直門駅||39.94|116.428055556
豊田市立石野中学校||35.1428944444|137.227908333
豊田市立梅坪台中学校||35.1091666667|137.156811111
済美館||34.6748611111|135.524055556
大寮駅|railwaystation|22.6205555556|120.391666667
三井アウトレットパーク 滋賀竜王||35.0586666667|136.099527778
ナカセケ県|adm1st|1.0|32.1666666667
花折峠|pass|35.1873611111|135.860138889
グレナン諸島||47.7216666667|-3.99833333333
UKM駅|railwaystation|2.93972222222|101.787777778
ニヨン (スイス)||46.3819444444|6.24
キジ湖||51.6166666667|140.483333333
豊田市立猿投台中学校||35.1203111111|137.180602778
アドナン・メンデレス空港||38.2925|27.1569444444
バーデン (スイス)||47.4666666667|8.3
芦屋市立朝日ヶ丘小学校||34.7458888889|135.3035
高松市役所||34.3427888889|134.046575
バンギ駅|railwaystation|2.90388888889|101.786111111
ムピジ県|adm1st|0.0833333333333|32.0
神戸市立有野北中学校||34.8298611111|135.223277778
神戸市立大原中学校||34.7454722222|135.143833333
村山浅間神社||35.2615277778|138.666166667
奈良市立伏見中学校||34.69625|135.774388889
バタン・ブナール駅|railwaystation|2.83027777778|101.826944444
西子湾駅|railwaystation|22.62125|120.275
エアバッハ (オーデンヴァルト)||49.6561111111|8.99638888889
ニライ駅|railwaystation|2.80222222222|101.799444444
鳳山駅 (高雄捷運)|railwaystation|22.6260277778|120.355972222
ワキソ県|adm1st|0.166666666667|32.5
淀古城||34.9100613889|135.719113611
江文神社||35.1132222222|135.813472222
フルマノフ|city|57.25|41.1166666667
神戸市立鵯台中学校||34.6942222222|135.119194444
子安神社 (紀宝町)||33.7611666667|136.005805556
福島市役所|landmark|37.7608333333|140.473333333
昭和大学病院附属東病院||35.6097222222|139.705555556
昭和大学附属豊洲病院||35.6539444444|139.797722222
昭和大学附属豊洲病院||35.6537222222|139.796111111
宇都宮市役所|landmark|36.555|139.882777778
神戸市立八多中学校||34.8221944444|135.195666667
シアヤ県|adm2nd|-0.0833333333333|34.25
蘋果園駅|railwaystation|39.925|116.172
神戸市立井吹台中学校||34.6966388889|135.030694444
神戸市立伊川谷中学校||34.6776666667|135.019305556
白鷹禄水苑||34.7305277778|135.338722222
神戸市立岩岡中学校||34.7162777778|134.943361111
ラードゥジヌイ (ウラジーミル州)||56.0|40.3333333333
碑文谷八幡宮||35.6174166667|139.685583333
日本盛酒蔵通り煉瓦館||34.7302222222|135.344694444
ラードゥジヌイ (ハンティ・マンシ自治管区)||62.1333333333|77.4666666667
ラブ駅|railwaystation|2.75388888889|101.826388889
チロイ駅|railwaystation|2.74138888889|101.871944444
小槻大社||35.0067972222|135.992458333
コリチューギノ||56.3|39.3833333333
橋頭糖廠駅|railwaystation|22.7531666667|120.314666667
馬路石邊神社||35.0603611111|135.999666667
足摺 (軽質油運搬艦)||6.53333333333|120.666666667
塩屋 (軽質油運搬艦)||3.06666666667|124.033333333
カランガラ県|adm1st|-0.583333333333|32.4333333333
フォッサマグナミュージアム||37.0255555556|137.870083333
美々津||32.3373527778|131.611097222
芦屋市立岩園小学校||34.7433333333|135.31125
香港ディズニーランド・ホテル||22.308|114.044027778
ペトロポリス||-22.505|-43.1788888889
神戸市立垂水中学校||34.6408055556|135.051722222
エリゾヴォ||53.1833333333|158.383333333
加古川市立加古川中学校||34.7607777778|134.824666667
オロネツ|city|60.9833333333|32.9666666667
神戸酒心館||34.70975|135.2485
沢の鶴資料館||34.7032777778|135.233138889
神戸市立本多聞中学校||34.6565833333|135.046083333
櫻正宗記念館櫻宴||34.7098611111|135.271416667
菊正宗酒造記念館||34.7086111111|135.267888889
キボガ県|adm1st|1.0|31.75
文化中心駅|railwaystation|22.6303333333|120.3175
坂田神明宮||35.3373888889|136.287222222
水無神社 (関市)||35.5879444444|137.014333333
モッサウタール||49.6533333333|8.92888888889
乃伎多神社 (長浜市高月町東阿閉)||35.45775|136.217722222
豊田市立崇化館中学校||35.0984194444|137.151158333
石作神社・玉作神社||35.4929166667|136.225361111
豊田市立高岡中学校||35.033825|137.087122222
乎彌神社||35.5323611111|136.204527778
豊田市立竜神中学校||35.0513472222|137.129302778
豊田市立美里中学校||35.0779305556|137.184177778
アンカサプリ駅|railwaystation|3.11305555556|101.673333333
パンタイ・ダラム駅|railwaystation|3.095|101.669722222
七尾市役所||37.0430555556|136.9675
尼崎市立図書館||34.7163611111|135.418027778
プタリン駅|railwaystation|3.095|101.669722222
済生会川俣病院||37.6641666667|140.595833333
灯台笹駅|railwaystation|36.4528888889|136.603972222
澳門郵政局||22.1933055556|113.540194444
スティア・ジャヤ駅|railwaystation|3.08305555556|101.611111111
ライヒェルスハイム (オーデンヴァルト)||49.715|8.84305555556
イオン原ショッピングセンター||33.5645555556|130.342055556
スバン・ジャヤ駅|railwaystation|3.08472222222|101.588055556
大西山||35.5429888889|138.009863889
済生会福島総合病院||37.7233333333|140.444722222
日本経済団体連合会||35.6886666667|139.7635
フレンキシュ＝クルムバッハ||49.7461111111|8.85861111111
ブレンスバッハ||49.7738888889|8.88444444444
神戸市立高羽小学校||34.7231944444|135.238805556
豊中市立千里図書館||34.8105555556|135.4945
奥津嶋神社||35.1999166667|136.053888889
大嶋神社奥津嶋神社||35.1709472222|136.081408333
ブロムバッハタール||49.7325|8.96222222222
住吉神社 (宝塚市)||34.8|135.371694444
上許曾神社||35.4741944444|136.31725
ムベンデ県|adm1st|0.5|31.6666666667
須賀神社 (長浜市)||35.4619444444|136.140055556
オフト後楽園||35.7035277778|139.751361111
鹽津神社||35.5159444444|136.1685
奈良市立平城中学校||34.7088888889|135.773972222
葛城市歴史博物館||34.4772222222|135.730972222
大神神社||34.5287777778|135.853027778
世運駅|railwaystation|22.7015277778|120.302555556
道の駅流氷街道網走|landmark|44.0220555556|144.273916667
田代山 (帝釈山脈)|mountain|36.9743888889|139.4785
宮竹駅|railwaystation|36.4519722222|136.588333333
宝菩提院 (京都市南区)||34.9833888889|135.747972222
相模国分寺|landmark|35.4527777778|139.399444444
加美 (大阪市)||34.6258833333|135.564616667
三ツ口駅|railwaystation|36.4521944444|136.579361111
豊田市立松平中学校||35.0542722222|137.217855556
豊田市立保見中学校||35.1418722222|137.131022222
豊田市立豊南中学校||35.0506694444|137.171330556
エラム庭園|city|29.6361111111|52.5252777778
ボーダレス・アートミュージアム NO-MA||35.1376388889|136.094472222
ミティアナ県|adm1st|0.45|32.05
兵庫県立東はりま特別支援学校||34.7255277778|134.869055556
加賀岩内駅|railwaystation|36.4524722222|136.568
アエグナ島||59.5805555556|24.7577777778
ティーノ島|isle|44.0272222222|9.85055555556
美麗島駅|railwaystation|22.6314444444|120.301972222
途中越|pass|35.1601666667|135.853
神高槻神社||35.4698611111|136.239416667
五色台トンネル|landmark|34.3463888889|133.943611111
シュタイアー||48.0333333333|14.2833333333
ミヒェルシュタット||49.6736111111|9.0025
秋田市役所|landmark|39.7198055556|140.102222222
ビショフスホーフェン||47.4166666667|13.2166666667
センバブレ県|adm1st|0.0|31.4
イオン大野城ショッピングセンター||33.538|130.475638889
広島市立千田小学校||34.3795555556|132.459666667
塩テイ埔駅|railwaystation|22.6240277778|120.284055556
名護郵便局||26.5854166667|127.985694444
スントゥル駅 (マレー鉄道)|railwaystation|3.18333333333|101.689166667
アンフィポリス||41.3666666667|24.4166666667
比都佐神社||35.00775|136.227861111
マサカ県|adm1st|-0.316666666667|31.6666666667
上坂神社||35.40675|136.317611111
東北大学総合学術博物館||38.2579166667|140.837333333
福山市立鷹取中学校||34.4756111111|133.361083333
名古屋市立牧の池中学校||35.1456527778|137.017263889
佐世保中央病院||33.1575|129.749166667
春日荘聖マリア幼稚園||34.8110555556|135.469472222
智恵子大橋|landmark|37.5916944444|140.497944444
名古屋市立梅森坂小学校||35.1428833333|137.021597222
名古屋市立前山小学校||35.1520916667|137.004380556
メンデレーヴォ|city|56.0333333333|37.2333333333
リッツ・ロンドン|landmark|51.5072222222|-0.141666666667
三元橋駅|railwaystation|39.96|116.451388889
みよし市立三好丘中学校||35.1268611111|137.117652778
石津郵便局||35.1799166667|136.625472222
海津郵便局||35.2191388889|136.63575
平田郵便局 (岐阜県)||35.2503055556|136.632583333
御所郵便局||34.4658055556|135.737972222
みよし市立三好中学校||35.0864638889|137.071338889
みよし市立南中学校||35.0766111111|137.089711111
パヴロフスキー・ポサド||55.7833333333|38.65
がん研究会有明病院||35.6343055556|139.795
走落神社 (長浜市)||35.4708611111|136.252138889
バート・ケーニヒ||49.7430555556|9.00861111111
みよし市立天王小学校||35.0896472222|137.085486111
みよし市立三好丘小学校||35.1201861111|137.112488889
みよし市立三吉小学校||35.0818166667|137.063425
ラカイ県|adm1st|-0.75|31.4166666667
シアトル美術館|landmark|47.6072222222|-122.338055556
ジョーダン・シュニッツァー美術館|landmark|44.044279|-123.077211
クレムス・アン・デア・ドナウ||48.4|15.6
ヴァイトホーフェン・アン・デア・イプス||47.9666666667|14.7666666667
櫛引八幡宮||40.4903333333|141.434777778
大和引地台野球場|landmark|35.4548611111|139.460944444
有馬わんわんランド||34.80125|135.252694444
ルスト (ブルゲンラント州)||47.8|16.6666666667
椎坂峠||36.6547175|139.171371389
稲沢市立大里中学校||35.2299444444|136.812372222
阿志都彌神社||35.3295|136.051111111
パルマ・デ・マリョルカ空港||39.551675|2.73880833333
凱旋駅 (高雄市)|railwaystation|22.5968055556|120.315277778
リャントンデ県|adm1st|-0.166666666667|31.1666666667
シチョルコヴォ||55.9|38.0166666667
香南市立野市小学校||33.5638888889|133.696944444
奈半利町立奈半利小学校||33.4247222222|133.020555556
室戸市立室戸小学校||33.2913888889|134.151111111
安田町立安田小学校||33.4397222222|133.981666667
中土佐町立久礼小学校||33.3305555556|133.225833333
ハライン||47.6666666667|13.0833333333
弘法の滝護国寺||34.5019277778|134.272894444
高橋大橋||36.2826944444|139.535194444
ギザの大スフィンクス|landmark|29.9752777778|31.1377777778
渡良瀬川大橋||36.2901111111|139.525972222
カタルーニャ君主国|isle|42.3191666667|3.33333333333
徳島ホール||34.0711666667|134.554888889
辰口温泉駅|railwaystation|36.4506944444|136.544166667
タリファ岬|landmark|36.0041666667|-5.61027777778
左富士信号所|railwaystation|35.1533611111|138.692333333
加太郵便局||34.2745277778|135.075666667
お亀石古墳||34.5122475|135.598658333
ヒースロー・ターミナル5駅|railwaystation|51.4722222222|-0.475
田宿信号所|railwaystation|35.1620777778|138.699616667
和歌山市立加太小学校||34.2747222222|135.076111111
バンダル・タシッ・スラタン駅|railwaystation|3.07611111111|101.711111111
石清尾山塊|mountain|34.33823425|134.022784694
上開発駅|railwaystation|36.4501944444|136.537777778
川崎市立西御幸小学校|edu|35.5461944444|139.6885
鴨川松島||35.0908333333|140.109722222
ラビス駅|railwaystation|2.38277777778|103.020555556
パロー駅|railwaystation|2.18694444444|103.194166667
思古渕社||35.2653611111|135.818888889
チャメッ駅|railwaystation|2.14277777778|103.238611111
ムンキボル駅|railwaystation|1.97583333333|103.384166667
ルンガム駅|railwaystation|1.88472222222|103.403333333
上林記念病院||35.3279166667|136.756583333
クライ駅 (マレー鉄道ウエスト・コースト線)|railwaystation|1.66277777778|103.600555556
クンパス・バル駅|railwaystation|1.53583333333|103.721388889
コムシティ||33.8664166667|130.765138889
徳久駅|railwaystation|36.4474166667|136.525666667
与楽鑵子塚古墳||34.4661111111|135.779722222
ブコッ駅|railwaystation|2.29527777778|103.13
トゥナン駅|railwaystation|2.465|102.956944444
グヌアン駅|railwaystation|2.48833333333|102.884166667
スガマッ駅|railwaystation|2.50694444444|102.813611111
弥栄神社 (津和野町)||34.4660277778|131.77125
鷲原八幡宮||34.4544444444|131.756722222
赤坂天王山古墳||34.5004166667|135.874583333
バタン・ムラカ駅|railwaystation|2.475|102.419166667
タンピン駅|railwaystation|2.46333333333|102.226944444
神戸市立なぎさ小学校||34.6978888889|135.210583333
己爾乃神社||35.0937222222|135.970194444
己爾乃神社||35.095|135.96575
城山 (鹿児島市)||31.5980833333|130.550611111
みよし市立北部小学校||35.1097138889|137.096630556
大村神社 (大村市)||32.8975555556|129.957111111
みよし市立南部小学校||35.0705555556|137.089144444
帝京山梨看護専門学校||35.6699722222|138.57025
龍門寺 (姫路市)||34.7803055556|134.575527778
三菱重工業名古屋航空宇宙システム製作所||35.254127|136.914421
三菱重工業名古屋誘導推進システム製作所||35.296791|136.952423
ヘヒスト・イム・オーデンヴァルト||49.7997222222|8.99944444444
高砂石炭火力発電所||34.7541944444|134.766333333
アイビー作戦||11.6666666667|162.186944444
アイビー作戦||11.5455555556|162.3525
リュッツェルバッハ||49.7883333333|9.07527777778
湯谷石子駅|railwaystation|36.4371111111|136.512944444
ブロイベルク||49.8|9.06666666667
葦稲葉神社||34.13025|134.412416667
伊加加志神社||34.0536388889|134.301305556
二本松塩沢スキー場|landmark|37.6408611111|140.330611111
大麻比古神社 (徳島市)||34.0586944444|134.55225
塩沢温泉|landmark|37.6424166667|140.333111111
長者山|mountain|40.5029166667|141.491111111
大御和神社||34.0696666667|134.479611111
天佐自能和氣神社||34.0995833333|134.517472222
建嶋女祖命神社||34.0179444444|134.571472222
セレス (ギリシャ)||41.0833333333|23.55
常世岐姫神社||34.6016111111|135.632444444
木の花ドーム||31.8209166667|131.448805556
宇母理比古神社||33.9896666667|134.51475
小幡長塚古墳||35.2070722222|136.983302778
円通院||38.3713333333|141.059666667
宿毛市立平田小学校||32.9516666667|132.796666667
四万十町立十川小学校||33.2341666667|132.847777778
宅宮神社||34.0375833333|134.506916667
マルメゾン城|landmark|48.8708333333|2.16694444444
宗我坐宗我都比古神社||34.5193333333|135.770972222
ウィーン市庁舎|landmark|48.2108333333|16.3569444444
セント・ジョンズ・ウッド駅|railwaystation|51.5347222222|-0.174166666667
スイス・コテージ駅 (メトロポリタン線)|railwaystation|51.5436111111|-0.176666666667
スデロット||31.5166666667|34.5833333333
播磨町立播磨小学校||34.7176666667|134.865527778
加古川市立山手中学校||34.7798333333|134.886027778
横浜市立釜利谷西小学校|edu|35.3438333333|139.5935
富山シアター大都会||36.7223611111|137.252555556
草加郵便局||35.8459722222|139.801333333
日吉神社 (高島市新旭町針江)||35.3599166667|136.043916667
積丹岳||43.2705555556|140.480277778
阪神自動車航空鉄道専門学校||34.7231944444|135.409
加賀佐野駅|railwaystation|36.4340277778|136.5095
教信寺 (門真市)||34.7182222222|135.603388889
ラチャウィティ通り|landmark|13.7736944444|100.518777778
山方比古神社||33.9846666667|134.528666667
山方比古神社||33.9860555556|134.527833333
ブリサ県|adm1st|2.0|31.4166666667
アリーシュ||31.0666666667|33.8333333333
末信牛島駅|railwaystation|36.4339722222|136.500833333
手賀曙橋|landmark|35.8505555556|140.065833333
四所神社 (豊岡市)||35.6262222222|134.807611111
バラの谷|city|42.6166666667|25.4
ネーブルパーク||36.163425|139.757628056
回天神社||36.3925277778|140.454472222
成島八幡神社||37.9309444444|140.077861111
悪魔の詩訳者殺人事件|event|36.1091388889|140.102222222
グマス駅|railwaystation|2.58|102.611944444
パシール・マス駅|railwaystation|6.0425|102.1425
杭州駅|railwaystation|30.2433333333|120.182777778
トゥンパ駅|railwaystation|6.19888888889|102.1675
東芝府中事業所||35.682542|139.465996
黄金崎||34.841667|138.761111
ホイマ県|adm1st|1.41666666667|31.0833333333
稲佐神社||33.1631388889|130.100694444
ダックスフォード||52.09226|0.15944
荒穂神社||33.4338611111|130.509555556
キルヒツェル||49.6188888889|9.17777777778
稲城中央公園||35.6336111111|139.486111111
象島||34.7836111111|138.760833333
中ノ島 (静岡県)||34.7827777778|138.758055556
高島 (静岡県)||34.7825|138.755833333
中の島 (千葉県)|isle|35.3850555556|139.911583333
